Store,Date,Weekly_Sales,Holiday_Flag,Temperature,Fuel_Price,CPI,Unemployment,Weekly_Sales_Standardized,Holiday Season
21,02-04-2010,753664.12,0,"64,12","2,719",21047988.74,"8,2","-51,969,898",0
21,09-04-2010,751181.4,0,"65,74","2,77",21028316.53,"8,2","-524,098,106",0
21,16-04-2010,716026.51,0,"67,87","2,808",21014954.63,"8,2","-586,388,979",0
21,23-04-2010,718780.59,0,"64,21","2,795",21010006.48,"8,2","-581,509,031",0
21,30-04-2010,680532.69,0,"66,93","2,78",21005058.33,"8,2","-649,280,403",0
21,07-05-2010,744969.42,0,"70,87","2,835",21000110.18,"8,2","-5,351,051",0
21,14-05-2010,723559.88,0,"73,08","2,854",20999845.85,"8,2","-573,040,617",0
21,21-05-2010,753361.72,0,"74,24","2,826",21027684.43,"8,2","-520,234,801",0
21,28-05-2010,755214.26,0,"80,94","2,759",21055523.01,"8,2","-51,695,229",0
21,04-06-2010,806012.48,0,"82,68","2,705",2108336.16,"8,2","-426,943,033",0
21,11-06-2010,784305.55,0,"83,51","2,668",21111200.18,"8,2","-465,405,496",0
21,18-06-2010,785104.29,0,"86,18","2,637",21110965.43,"8,2","-46,399,021",0
21,25-06-2010,769848.75,0,"87,01","2,653",21099501.34,"8,2","-491,021,469",0
21,02-07-2010,711470.8,0,"82,29","2,669",21088037.26,"8,099","-594,461,232",0
21,09-07-2010,714677.47,0,"81,67","2,642",21076573.17,"8,099","-588,779,341",0
21,16-07-2010,755098.41,0,"85,61","2,623",21075779.54,"8,099","-517,157,564",0
21,23-07-2010,765823.48,0,"87,17","2,608",21089213.19,"8,099","-498,153,836",0
21,30-07-2010,715876.27,0,"83,59","2,64",21102646.84,"8,099","-586,655,189",0
21,06-08-2010,739279.19,0,"90,3","2,627",21116080.49,"8,099","-545,187,606",0
21,13-08-2010,793589.18,0,"89,65","2,692",21129514.13,"8,099","-448,955,852",0
21,20-08-2010,848873.28,0,"89,58","2,664",21125965.86,"8,099","-350,998,074",0
21,27-08-2010,855882.57,0,"86,2","2,619",21122417.59,"8,099","-338,578,329",0
21,03-09-2010,727772.8,0,"82,57","2,577",21118869.31,"8,099","-565,575,754",0
21,10-09-2010,674055.81,1,"79,3","2,565",21115321.04,"8,099","-660,756,772",0
21,17-09-2010,684340.86,0,"83,03","2,582",21118064.15,"8,099","-642,532,714",0
21,24-09-2010,671688.06,0,"80,79","2,624",21125525.78,"8,099","-664,952,183",0
21,01-10-2010,677158.39,0,"70,28","2,603",21132987.42,"8,163","-655,259,317",0
21,08-10-2010,680579.49,0,"65,76","2,633",21140449.06,"8,163","-649,197,478",0
21,15-10-2010,693412.05,0,"68,61","2,72",21147132.86,"8,163","-626,459,492",0
21,22-10-2010,710668.45,0,"70,72","2,725",21151872.08,"8,163","-595,882,914",0
21,29-10-2010,731756.65,0,"67,51","2,716",21156611.31,"8,163","-558,516,778",0
21,05-11-2010,719888.76,0,"58,71","2,689",21161350.53,"8,163","-579,545,467",0
21,12-11-2010,735796.38,0,"60,95","2,728",21166089.75,"8,163","-551,358,789",0
21,19-11-2010,756288.89,0,"51,71","2,771",21154703.04,"8,163","-515,048,155",0
21,26-11-2010,1245628.61,1,"62,96","2,735",21140628.67,"8,163","352,011,839",1
21,03-12-2010,829210.73,0,"50,43","2,708",2112655.43,"8,163","-385,838,104",1
21,10-12-2010,943891.64,0,"46,35","2,843",21112479.93,"8,163","-182,635,247",1
21,17-12-2010,1147556.83,0,"48,63","2,869",21106454.58,"8,163","178,238,663",1
21,24-12-2010,1587257.78,0,"51,29","2,886",21106465.99,"8,163","957,343,828",1
21,31-12-2010,672903.23,1,"47,19","2,943",2110647.74,"8,163","-662,799,026",1
21,07-01-2011,629152.06,0,"44,24","2,976",21106488.81,"8,028","-74,032,163",0
21,14-01-2011,650789.13,0,"34,14","2,983",21111767.13,"8,028","-701,982,952",0
21,21-01-2011,663941.73,0,"42,72","3,016",21148646.91,"8,028","-678,677,889",0
21,28-01-2011,649878.29,0,"44,04","3,01",21185526.68,"8,028","-703,596,868",0
21,04-02-2011,596218.24,0,"36,33","2,989",21222406.46,"8,028","-798,676,995",0
21,11-02-2011,771908.51,1,"34,61","3,022",21259286.24,"8,028","-487,371,784",0
21,18-02-2011,884701.92,0,"59,87","3,045",21290331.15,"8,028","-287,513,384",0
21,25-02-2011,768313.85,0,"61,27","3,065",2131904.21,"8,028","-493,741,155",0
21,04-03-2011,796277.72,0,"59,52","3,288",21347753.05,"8,028","-444,192,034",0
21,11-03-2011,763479.9,0,"54,69","3,459",21376464.01,"8,028","-50,230,642",0
21,18-03-2011,793569,0,"63,26","3,488",21401562.38,"8,028","-448,991,609",0
21,25-03-2011,753711.32,0,"70,33","3,473",21425215.73,"8,028","-519,615,346",0
21,01-04-2011,732056.37,0,"56,36","3,524",21448869.08,"7,931","-557,985,705",0
21,08-04-2011,744782.89,0,"68,62","3,622",21472522.42,"7,931","-535,435,612",0
21,15-04-2011,768390.05,0,"71,01","3,743",21494206.31,"7,931","-493,606,136",0
21,22-04-2011,801302.01,0,"70,79","3,807",21510966.57,"7,931","-435,289,505",0
21,29-04-2011,783250.75,0,"70,19","3,81",21527726.83,"7,931","-467,274,494",0
21,06-05-2011,718898.33,0,"61,87","3,906",21544487.09,"7,931","-581,300,408",0
21,13-05-2011,754236.7,0,"75,04","3,899",21561247.35,"7,931","-518,684,426",0
21,20-05-2011,744836.56,0,"68,36","3,907",21538347.78,"7,931","-535,340,514",0
21,27-05-2011,744389.81,0,"76,86","3,786",21515448.22,"7,931","-536,132,109",0
21,03-06-2011,773878.58,0,"83,82","3,699",21492548.65,"7,931","-483,881,021",0
21,10-06-2011,794397.89,0,"84,71","3,648",21469649.08,"7,931","-4,475,229",0
21,17-06-2011,823220.43,0,"87,54","3,637",21465135.38,"7,931","-396,452,304",0
21,24-06-2011,771298.98,0,"85,72","3,594",21474411.08,"7,931","-488,451,809",0
21,01-07-2011,784639.12,0,"87,57","3,524",21483686.78,"7,852","-464,814,444",0
21,08-07-2011,734099.4,0,"89,16","3,48",21492962.49,"7,852","-554,365,665",0
21,15-07-2011,728311.15,0,"91,05","3,575",21501344.26,"7,852","-564,621,852",0
21,22-07-2011,784490.67,0,"90,27","3,651",21507491.22,"7,852","-465,077,482",0
21,29-07-2011,751167.12,0,"91,56","3,682",21513638.19,"7,852","-524,123,408",0
21,05-08-2011,783614.89,0,"94,22","3,684",21519785.15,"7,852","-466,629,275",0
21,12-08-2011,776933.37,0,"92,32","3,638",21525932.11,"7,852","-478,468,246",0
21,19-08-2011,855546.5,0,"90,11","3,554",21532293.07,"7,852","-33,917,381",0
21,26-08-2011,821127.53,0,"92,07","3,523",2153868.97,"7,852","-400,160,709",0
21,02-09-2011,705557.8,0,"91,94","3,533",21545086.32,"7,852","-604,938,464",0
21,09-09-2011,653989.65,1,"78,87","3,546",21551482.95,"7,852","-696,311,958",0
21,16-09-2011,653525.84,0,"80,62","3,526",21569443.78,"7,852","-697,133,782",0
21,23-09-2011,681913.29,0,"75,68","3,467",21602823.56,"7,852","-64,683,412",0
21,30-09-2011,651970.48,0,"78,91","3,355",21636203.33,"7,852","-699,889,721",0
21,07-10-2011,663452.46,0,"71,64","3,285",21669583.11,"7,441","-679,544,825",0
21,14-10-2011,671379.44,0,"69,79","3,274",21700482.61,"7,441","-665,499,026",0
21,21-10-2011,729036.06,0,"65,16","3,353",21716500.42,"7,441","-563,337,386",0
21,28-10-2011,738812,0,"65,46","3,372",21732518.24,"7,441","-546,015,419",0
21,04-11-2011,767358.37,0,"56,01","3,332",21748536.05,"7,441","-495,434,167",0
21,11-11-2011,757369.87,0,"59,8","3,297",21764553.87,"7,441","-513,132,769",0
21,18-11-2011,737014.09,0,"61,9","3,308",21786702.18,"7,441","-549,201,132",0
21,25-11-2011,1219263.4,1,"56,43","3,236",21811302.69,"7,441","30,529,538",1
21,02-12-2011,793184.25,0,"48,72","3,172",21835903.19,"7,441","-449,673,346",1
21,09-12-2011,897747.13,0,"41,44","3,158",2186050.37,"7,441","-264,398,605",1
21,16-12-2011,1027584.51,0,"50,56","3,159",21882179.28,"7,441","-34,340,031",1
21,23-12-2011,1384552.17,0,"46,54","3,112",21899954.95,"7,441","598,170,195",1
21,30-12-2011,804362.36,1,"45,16","3,129",21917730.63,"7,441","-429,866,877",1
21,06-01-2012,640181.86,0,"48,1","3,157",2193550.63,"7,057","-720,777,951",0
21,13-01-2012,631181.25,0,45,"3,261",21953281.98,"7,057","-736,726,113",0
21,20-01-2012,651178.2,0,"52,21","3,268",21962584.17,"7,057","-70,129,356",0
21,27-01-2012,611258.71,0,"50,79","3,29",21971886.36,"7,057","-772,026,818",0
21,03-02-2012,680725.43,0,"55,83","3,36",21981188.54,"7,057","-648,938,887",0
21,10-02-2012,770652.79,1,"46,52","3,409",21990490.73,"7,057","-489,596,792",0
21,17-02-2012,834663.52,0,"45,03","3,51",22006519.93,"7,057","-376,176,317",0
21,24-02-2012,747099.07,0,"54,81","3,555",2202759.44,"7,057","-531,331,577",0
21,02-03-2012,764385.4,0,"59,3","3,63",22048668.86,"7,057","-500,701,967",0
21,09-03-2012,755084.4,0,"57,16","3,669",22069743.32,"7,057","-517,182,388",0
21,16-03-2012,767338.32,0,"63,39","3,734",22084984.68,"7,057","-495,469,694",0
21,23-03-2012,729759.97,0,"62,96","3,787",22092448.58,"7,057","-562,054,691",0
21,30-03-2012,724798.76,0,"67,87","3,845",22099912.48,"7,057","-570,845,449",0
21,06-04-2012,761956.58,0,"69,02","3,891",22107376.38,"6,891","-505,005,588",0
21,13-04-2012,769319.04,0,"69,03","3,891",22114840.28,"6,891","-491,960,061",0
21,20-04-2012,734858.91,0,"66,97","3,877",22120210.74,"6,891","-553,019,891",0
21,27-04-2012,674829.58,0,"69,21","3,814",2212558.12,"6,891","-659,385,731",0
21,04-05-2012,697645.32,0,"77,53","3,749",22130951.66,"6,891","-61,895,857",0
21,11-05-2012,649945.54,0,"74,14","3,688",22136322.12,"6,891","-703,477,708",0
21,18-05-2012,700554.16,0,"72,42","3,63",2213803.31,"6,891","-613,804,403",0
21,25-05-2012,722891.24,0,"79,49","3,561",22138280.29,"6,891","-574,225,379",0
21,01-06-2012,695439.83,0,"79,24","3,501",22138527.48,"6,891","-622,866,473",0
21,08-06-2012,707895.72,0,"79,47","3,452",22138774.67,"6,891","-600,795,909",0
21,15-06-2012,727049.04,0,"81,51","3,393",22140099.01,"6,891","-566,858,182",0
21,22-06-2012,735870,0,"81,78","3,346",22144116.22,"6,891","-551,228,342",0
21,29-06-2012,716341.39,0,"88,05","3,286",22148133.43,"6,891","-585,831,044",0
21,06-07-2012,693013.59,0,"85,26","3,227",22152150.64,"6,565","-627,165,523",0
21,13-07-2012,668132.36,0,"82,51","3,256",22156167.84,"6,565","-671,252,521",0
21,20-07-2012,691200.33,0,"84,25","3,311",22157011.23,"6,565","-630,378,434",0
21,27-07-2012,677789.14,0,"88,09","3,407",22157854.61,"6,565","-654,141,693",0
21,03-08-2012,693785.85,0,"91,57","3,417",22158697.99,"6,565","-625,797,157",0
21,10-08-2012,700272.01,0,"89,57","3,494",22159541.38,"6,565","-614,304,344",0
21,17-08-2012,751963.81,0,"85,55","3,571",22167514.59,"6,565","-522,711,755",0
21,24-08-2012,802003.61,0,"77,72","3,62",22180835.18,"6,565","-434,046,341",0
21,31-08-2012,763867.59,0,"83,58","3,638",22194155.76,"6,565","-501,619,473",0
21,07-09-2012,642827.29,1,"88,4","3,73",22207476.35,"6,565","-716,090,519",0
21,14-09-2012,628494.63,0,"76,1","3,717",22221743.95,"6,565","-741,486,529",0
21,21-09-2012,667151.46,0,"71,54","3,721",22241693.62,"6,565","-672,990,575",0
21,28-09-2012,647097.65,0,"80,38","3,666",22261643.29,"6,565","-708,523,878",0
21,05-10-2012,651768.91,0,"70,28","3,617",22281592.96,"6,17","-700,246,882",0
21,12-10-2012,653043.44,0,"61,53","3,601",22301542.63,"6,17","-697,988,545",0
21,19-10-2012,641368.14,0,"68,52","3,594",22305980.77,"6,17","-718,675,984",0
21,26-10-2012,675202.87,0,"70,5","3,506",22307833.66,"6,17","-658,724,299",0
22,05-02-2010,1033017.37,0,"24,36","2,788",13535246.08,"8,283","-24,713,559",0
22,12-02-2010,1022571.25,1,"28,14","2,771",13541130.76,"8,283","-43,223,016",0
22,19-02-2010,988467.61,0,"31,96","2,747",13546577.81,"8,283","-103,651,182",0
22,26-02-2010,899761.48,0,"35,98","2,753",13551951.91,"8,283","-260,829,383",0
22,05-03-2010,1009201.24,0,"36,82","2,766",13557326.02,"8,283","-66,913,308",0
22,12-03-2010,967187.37,0,"43,43","2,805",13562700.13,"8,283","-141,357,594",0
22,19-03-2010,966145.09,0,"46,03","2,834",13566822.47,"8,283","-143,204,407",0
22,26-03-2010,1012075.12,0,"48,56","2,831",13570736.18,"8,283","-61,821,086",0
22,02-04-2010,1177340.99,0,"44,96","2,826",13574649.88,"8,348","231,013,152",0
22,09-04-2010,1033171.07,0,"57,06","2,849",13578563.59,"8,348","-24,441,218",0
22,16-04-2010,1000968.67,0,"51,14","2,885",135827.25,"8,348","-81,500,581",0
22,23-04-2010,969594.47,0,"51,04","2,895",13587216.67,"8,348","-137,092,458",0
22,30-04-2010,977683.06,0,"50,96","2,935",13591708.33,"8,348","-122,760,303",0
22,07-05-2010,1052973.28,0,"63,81","2,981",1359.62,"8,348","10,646,275",0
22,14-05-2010,973585.33,0,"50,99","2,983",1360103.94,"8,348","-130,021,062",0
22,21-05-2010,979977.89,0,"59,99","2,961",13607965.21,"8,348","-118,694,099",0
22,28-05-2010,1103740.4,0,"65,64","2,906",13614891.01,"8,348","100,600,426",0
22,04-06-2010,1095539.13,0,"69,49","2,857",13621816.82,"8,348","86,068,613",0
22,11-06-2010,1061196.47,0,"65,01","2,83",13628742.63,"8,348","25,216,928",0
22,18-06-2010,1052895.25,0,"67,13","2,805",13632433.93,"8,348","10,508,014",0
22,25-06-2010,1095020.33,0,"74,37","2,81",13634831.43,"8,348","85,149,352",0
22,02-07-2010,1120259.71,0,"72,88","2,815",13637228.93,"8,433","129,870,955",0
22,09-07-2010,1092654.26,0,"79,22","2,806",13639626.43,"8,433","80,956,918",0
22,16-07-2010,988392.99,0,"76,3","2,796",13641798.27,"8,433","-103,783,401",0
22,23-07-2010,974123.2,0,"76,91","2,784",13643669.24,"8,433","-129,068,011",0
22,30-07-2010,970773.64,0,"76,35","2,792",13645540.21,"8,433","-135,003,089",0
22,06-08-2010,1010326.14,0,"74,37","2,792",13647411.18,"8,433","-649,201",0
22,13-08-2010,993097.43,0,"74,75","2,81",13649282.14,"8,433","-95,447,614",0
22,20-08-2010,1017045.44,0,"73,21","2,796",13652491.82,"8,433","-53,014,187",0
22,27-08-2010,1081420.96,0,"68,99","2,77",1365570.15,"8,433","61,052,658",0
22,03-09-2010,1074535.88,0,"75,85","2,735",13658911.18,"8,433","48,853",0
22,10-09-2010,924174.4,1,"68,6","2,717",13662120.85,"8,433","-217,572,182",0
22,17-09-2010,918285.97,0,"62,49","2,716",13663380.71,"8,433","-228,005,879",0
22,24-09-2010,902779.25,0,"65,14","2,718",13663178.21,"8,433","-255,482,202",0
22,01-10-2010,905987.17,0,"69,31","2,717",13662975.71,"8,572","-249,798,096",0
22,08-10-2010,1015051.62,0,"56,32","2,776",13662773.21,"8,572","-56,547,032",0
22,15-10-2010,954401.46,0,"55,23","2,878",13664019.35,"8,572","-16,401,292",0
22,22-10-2010,960998.52,0,"50,24","2,919",1366888.71,"8,572","-152,323,603",0
22,29-10-2010,1025766.27,0,"57,73","2,938",13673754.84,"8,572","-37,561,767",0
22,05-11-2010,1006888.16,0,"44,34","2,938",13678622.58,"8,572","-71,011,849",0
22,12-11-2010,1043698.64,0,"44,42","2,961",13683490.32,"8,572","-5,787,439",0
22,19-11-2010,985896.44,0,"48,62","3,03",13677157.14,"8,572","-108,207,033",0
22,26-11-2010,1564502.26,1,"44,61","3,07",13668957.14,"8,572","917,023,371",1
22,03-12-2010,1230514.58,0,"39,42","3,065",13660757.14,"8,572","325,231,322",1
22,10-12-2010,1367202.84,0,"28,43","3,132",13652557.14,"8,572","567,428,955",1
22,17-12-2010,1527682.99,0,"30,46","3,139",13652928.11,"8,572","851,783,386",1
22,24-12-2010,1962445.04,0,"29,76","3,15",1365972.73,"8,572","1,622,137,325",1
22,31-12-2010,774262.28,1,"28,49","3,177",1366652.65,"8,572","-483,201,144",1
22,07-01-2011,873954.7,0,"32,56","3,193",13673325.69,"8,458","-30,655,636",0
22,14-01-2011,807535.52,0,"24,76","3,215",1368034.77,"8,458","-424,244,362",0
22,21-01-2011,855001.02,0,"26,8","3,232",13688706.57,"8,458","-340,140,345",0
22,28-01-2011,799369.15,0,"20,61","3,243",13697065.44,"8,458","-438,714,335",0
22,04-02-2011,946060.98,0,"26,39","3,24",13705424.31,"8,458","-178,791,398",0
22,11-02-2011,1009206.33,1,"28,89","3,255",13713783.18,"8,458","-66,904,289",0
22,18-02-2011,975964.86,0,"35,34","3,263",13725118.49,"8,458","-125,804,778",0
22,25-02-2011,911245.43,0,"30,23","3,281",13737644.39,"8,458","-240,480,996",0
22,04-03-2011,997353.15,0,"33,52","3,437",13750170.28,"8,458","-87,906,913",0
22,11-03-2011,944587.23,0,"41,42","3,6",13762696.17,"8,458","-181,402,733",0
22,18-03-2011,926427.12,0,"43,38","3,634",13773989.29,"8,458","-213,580,593",0
22,25-03-2011,933528.39,0,"38,77","3,624",13784789.29,"8,458","-200,997,868",0
22,01-04-2011,951588.37,0,"36,04","3,638",13795589.29,"8,252","-168,997,428",0
22,08-04-2011,969046.69,0,"44,42","3,72",13806389.29,"8,252","-138,063,068",0
22,15-04-2011,1008557.04,0,"48,88","3,823",13816469.52,"8,252","-68,054,765",0
22,22-04-2011,1152781.9,0,"47,76","3,919",13824750.36,"8,252","187,496,954",0
22,29-04-2011,926133.8,0,"57,2","3,988",13833031.19,"8,252","-214,100,326",0
22,06-05-2011,1032076.06,0,"53,63","4,078",13841312.02,"8,252","-26,381,464",0
22,13-05-2011,1001558.74,0,"57,71","4,095",13849592.86,"8,252","-80,455,037",0
22,20-05-2011,970307.83,0,"58,56","4,101",1385871.06,"8,252","-135,828,457",0
22,27-05-2011,1021568.34,0,"62,59","4,034",13867828.34,"8,252","-4,500,007",0
22,03-06-2011,1125169.92,0,"70,09","3,973",13876946.08,"8,252","138,571,346",0
22,10-06-2011,1060868.49,0,"69,53","3,924",13886063.82,"8,252","24,635,781",0
22,17-06-2011,1042454.61,0,"63,97","3,873",13900283.33,"8,252","-7,991,733",0
22,24-06-2011,1012584.2,0,"68,53","3,851",13918329.17,"8,252","-60,919,048",0
22,01-07-2011,1077491.68,0,"70,8","3,815",139363.75,"8,023","54,090,375",0
22,08-07-2011,1017050.65,0,"74,22","3,784",13954420.83,"8,023","-53,004,955",0
22,15-07-2011,961953.57,0,"75,2","3,827",13970063.25,"8,023","-150,631,352",0
22,22-07-2011,964683.8,0,"77,79","3,882",13979697.12,"8,023","-145,793,664",0
22,29-07-2011,944958.69,0,"75,32","3,898",13989330.99,"8,023","-180,744,544",0
22,05-08-2011,983232.96,0,"75,33","3,903",13998964.86,"8,023","-112,926,447",0
22,12-08-2011,991779.2,0,"74,69","3,88",14008598.73,"8,023","-97,783,383",0
22,19-08-2011,973004.91,0,"71,3","3,82",14012892.05,"8,023","-131,049,507",0
22,26-08-2011,1181815.31,0,"72,22","3,796",14016295.28,"8,023","23,894,119",0
22,02-09-2011,912762.76,0,"69,16","3,784",1401969.85,"8,023","-237,792,443",0
22,09-09-2011,1004434.54,1,"69,14","3,809",14023101.73,"8,023","-75,359,413",0
22,16-09-2011,937420.65,0,"68,08","3,809",14027.35,"8,023","-19,410,118",0
22,23-09-2011,899834.75,0,"62,36","3,758",140327.25,"8,023","-260,699,556",0
22,30-09-2011,953314.16,0,"69,78","3,684",1403.81,"8,023","-165,939,504",0
22,07-10-2011,993436.67,0,"56,44","3,633",140434.75,"7,706","-94,846,515",0
22,14-10-2011,944337.32,0,"62,63","3,583",14047841.94,"7,706","-181,845,548",0
22,21-10-2011,981567.22,0,"59,3","3,618",14046160.48,"7,706","-115,877,968",0
22,28-10-2011,1099351.68,0,"49,31","3,604",14044479.03,"7,706","92,824,062",0
22,04-11-2011,1106575.59,0,"42,81","3,586",14042797.58,"7,706","105,624,093",0
22,11-11-2011,1051740.29,0,"47,8","3,57",14041116.13,"7,706","8,461,543",0
22,18-11-2011,1007579.44,0,"50,62","3,571",14041278.57,"7,706","-69,786,972",0
22,25-11-2011,1535857.49,1,"46,28","3,536",14042178.57,"7,706","866,267,765",1
22,02-12-2011,1167621.14,0,"49,11","3,501",14043078.57,"7,706","213,790,571",1
22,09-12-2011,1308967.44,0,"45,35","3,47",14043978.57,"7,706","464,241,775",1
22,16-12-2011,1453153.33,0,"39,11","3,445",14047007.95,"7,706","719,724,443",1
22,23-12-2011,1863195.68,0,"39,83","3,413",1405287.65,"7,706","1,446,277,598",1
22,30-12-2011,982661.14,1,"36,28","3,402",14058745.05,"7,706","-113,939,654",1
22,06-01-2012,895358.2,0,"34,61","3,439",14064613.59,"7,503","-268,631,545",0
22,13-01-2012,855437.57,0,39,"3,523",14070482.14,"7,503","-339,366,823",0
22,20-01-2012,897027.44,0,"29,16","3,542",14080861.18,"7,503","-265,673,822",0
22,27-01-2012,786459.23,0,"35,68","3,568",14091240.21,"7,503","-461,589,395",0
22,03-02-2012,958487.75,0,"40,58","3,633",14101619.24,"7,503","-156,772,431",0
22,10-02-2012,1034448.07,1,"35,68","3,655",14111998.27,"7,503","-22,178,504",0
22,17-02-2012,1004749.41,0,"36,25","3,703",14121403.57,"7,503","-74,801,496",0
22,24-02-2012,912958.95,0,39,"3,751",14130078.57,"7,503","-237,444,814",0
22,02-03-2012,974866.65,0,"37,47","3,827",14138753.57,"7,503","-127,750,694",0
22,09-03-2012,991127.01,0,"41,72","3,876",14147428.57,"7,503","-98,938,997",0
22,16-03-2012,966780.01,0,"46,06","3,867",141554.78,"7,503","-142,079,394",0
22,23-03-2012,992774.4,0,"54,68","3,889",14162693.32,"7,503","-9,601,999",0
22,30-03-2012,965769.93,0,"46,4","3,921",14169908.64,"7,503","-143,869,152",0
22,06-04-2012,1197489.66,0,"46,38","3,957",14177123.96,"7,671","266,714,537",0
22,13-04-2012,939118.24,0,"49,89","4,025",14184339.29,"7,671","-191,093,224",0
22,20-04-2012,1000342.87,0,"58,81","4,046",14190152.62,"7,671","-82,609,435",0
22,27-04-2012,922539.94,0,"51,42","4,023",14195965.95,"7,671","-220,468,278",0
22,04-05-2012,1005083.31,0,"50,75","3,991",14201779.29,"7,671","-74,209,859",0
22,11-05-2012,997868.63,0,"56,72","3,947",14207592.62,"7,671","-86,993,535",0
22,18-05-2012,986612.02,0,"61,9","3,899",14209701.15,"7,671","-106,939,098",0
22,25-05-2012,1047297.38,0,"62,39","3,85",14210327.76,"7,671","58,916",0
22,01-06-2012,1102857.37,0,"70,01","3,798",14210954.38,"7,671","99,035,787",0
22,08-06-2012,1061134.37,0,"61,71","3,746",14211580.99,"7,671","25,106,893",0
22,15-06-2012,1061219.19,0,"66,56","3,683",14212925.48,"7,671","25,257,185",0
22,22-06-2012,1112449.3,0,"70,61","3,629",14216064.64,"7,671","116,031,707",0
22,29-06-2012,1053881.78,0,"70,99","3,577",14219203.81,"7,671","12,256,045",0
22,06-07-2012,1097786.14,0,"77,41","3,538",14222342.98,"7,753","90,050,085",0
22,13-07-2012,971361.38,0,"75,81","3,561",14225482.14,"7,753","-133,961,674",0
22,20-07-2012,991969.37,0,"76,57","3,61",14223375.69,"7,753","-97,446,421",0
22,27-07-2012,925731.21,0,"73,52","3,701",14221269.24,"7,753","-214,813,674",0
22,03-08-2012,1007257.83,0,"72,99","3,698",14219162.79,"7,753","-70,356,832",0
22,10-08-2012,973812.79,0,"76,74","3,772",14217056.34,"7,753","-129,618,026",0
22,17-08-2012,981273.26,0,"74,92","3,84",14221573.85,"7,753","-116,398,835",0
22,24-08-2012,1060906.75,0,"70,42","3,874",14231059.33,"7,753","24,703,574",0
22,31-08-2012,1022270.86,0,"71,93","3,884",14240544.82,"7,753","-43,755,276",0
22,07-09-2012,996628.8,1,"73,3","3,921",1425003.03,"7,753","-89,190,387",0
22,14-09-2012,918049.28,0,"66,42","3,988",14259388.33,"7,753","-228,425,269",0
22,21-09-2012,921612.53,0,"63,38","4,056",14267981.67,"7,753","-222,111,554",0
22,28-09-2012,976479.51,0,"62,17","4,018",142765.75,"7,753","-124,892,871",0
22,05-10-2012,1009887.36,0,"62,09","4,027",14285168.33,"7,543","-65,697,573",0
22,12-10-2012,1004039.84,0,"54,18","4,029",14293761.67,"7,543","-76,058,781",0
22,19-10-2012,978027.95,0,"55,28",4,14286336.29,"7,543","-122,149,193",0
22,26-10-2012,1094422.69,0,"57,58","3,917",14276241.13,"7,543","84,090,395",0
23,05-02-2010,1364721.58,0,"15,25","2,788",13152790.32,"5,892","563,032,415",0
23,12-02-2010,1380892.08,1,"18,75","2,771",13158661.29,"5,892","59,168,489",0
23,19-02-2010,1319588.04,0,"26,7","2,747",1316.37,"5,892","483,060,393",0
23,26-02-2010,1198709.65,0,"32,68","2,753",1316.86,"5,892","268,876,235",0
23,05-03-2010,1311175.93,0,"33,15","2,766",1317.35,"5,892","468,154,994",0
23,12-03-2010,1408082.96,0,"36,07","2,805",1317.84,"5,892","639,864,351",0
23,19-03-2010,1229008.32,0,"43,01","2,834",13182429.03,"5,892","322,562,383",0
23,26-03-2010,1310701.8,0,"38,59","2,831",1318631.29,"5,892","467,314,884",0
23,02-04-2010,1556627.62,0,"40,5","2,826",13190196.77,"5,435","903,070,314",0
23,09-04-2010,1264434.7,0,"56,82","2,849",13194080.65,"5,435","385,334,309",0
23,16-04-2010,1288823.72,0,"44,25","2,885",13198.09,"5,435","428,549,161",0
23,23-04-2010,1315023.08,0,"46,4","2,895",13202266.67,"5,435","474,971,751",0
23,30-04-2010,1259414.52,0,"45,47","2,935",13206443.33,"5,435","376,439,063",0
23,07-05-2010,1365552.28,0,"61,04","2,981",13210.62,"5,435","564,504,331",0
23,14-05-2010,1303055.09,0,"45,33","2,983",1321521.29,"5,435","453,765,695",0
23,21-05-2010,1327424.28,0,"57,94","2,961",13222303.23,"5,435","49,694,541",0
23,28-05-2010,1571158.56,0,"69,26","2,906",13229393.55,"5,435","928,817,655",0
23,04-06-2010,1514435.51,0,"64,94","2,857",13236483.87,"5,435","828,310,205",0
23,11-06-2010,1439432.06,0,"58,35","2,83",13243574.19,"5,435","695,411,754",0
23,18-06-2010,1507708.93,0,"60,29","2,805",13247333.33,"5,435","816,391,392",0
23,25-06-2010,1415204.88,0,"69,83","2,81",13249.76,"5,435","652,483,666",0
23,02-07-2010,1549113.18,0,"64,76","2,815",13252186.67,"5,326","889,755,494",0
23,09-07-2010,1417535.78,0,"77,16","2,806",13254613.33,"5,326","656,613,783",0
23,16-07-2010,1413124.11,0,"73,94","2,796",13256677.42,"5,326","648,796,754",0
23,23-07-2010,1333634.45,0,"70,2","2,784",13258258.06,"5,326","507,949,197",0
23,30-07-2010,1319773.55,0,"69,71","2,792",13259838.71,"5,326","483,389,098",0
23,06-08-2010,1417013.07,0,"70,03","2,792",13261419.35,"5,326","655,687,594",0
23,13-08-2010,1346345.97,0,"67,43","2,81",132.63,"5,326","530,472,712",0
23,20-08-2010,1439901.05,0,"68,65","2,796",13266161.29,"5,326","696,242,756",0
23,27-08-2010,1584623.36,0,"63,25","2,77",13269322.58,"5,326","952,675,905",0
23,03-09-2010,1405119.23,0,"72,91","2,735",13272483.87,"5,326","634,612,924",0
